1673827200000,1552.52000000,1553.62000000,1550.40000000,1553.51000000,1093.17610000,1673827499999,1696683.51405600,2343,463.82080000,719885.68608800,0
1673827500000,1553.51000000,1556.75000000,1553.38000000,1556.74000000,1424.92740000,1673827799999,2216515.69658500,3119,917.29120000,1426719.46380000,0
1673827800000,1556.74000000,1557.22000000,1555.43000000,1556.76000000,945.93220000,1673828099999,1472078.33767200,2755,419.84550000,653355.40483000,0
1673828100000,1556.76000000,1557.30000000,1548.00000000,1548.09000000,1085.43170000,1673828399999,1685532.36675400,2920,365.88090000,568065.62602900,0
1673828400000,1548.09000000,1549.60000000,1540.54000000,1546.12000000,6158.07210000,1673828699999,9511152.81618700,6001,3161.87150000,4882942.86067500,0
1673828700000,1546.12000000,1548.28000000,1544.13000000,1545.18000000,1009.79380000,1673828999999,1561286.47539200,2401,429.88490000,664647.40849800,0
1673829000000,1545.19000000,1549.47000000,1544.50000000,1549.07000000,965.54640000,1673829299999,1493910.68649800,2572,496.47980000,768266.23519200,0
1673829300000,1549.07000000,1551.14000000,1547.97000000,1550.43000000,789.49610000,1673829599999,1223335.24984700,2300,444.63380000,688955.93070100,0
1673829600000,1550.44000000,1550.44000000,1547.68000000,1547.78000000,485.52900000,1673829899999,752286.03773300,1725,216.07560000,334823.50942600,0
1673829900000,1547.78000000,1551.00000000,1547.78000000,1551.00000000,587.82770000,1673830199999,910923.51352100,1888,364.99900000,565628.23106400,0
1673830200000,1551.00000000,1556.37000000,1550.77000000,1555.90000000,1648.64660000,1673830499999,2561587.14187900,3129,1036.96590000,1611063.72254900,0
1673830500000,1555.91000000,1560.40000000,1555.90000000,1557.06000000,4095.92370000,1673830799999,6385392.15762000,4783,1647.14500000,2567416.59195100,0
1673830800000,1557.06000000,1557.84000000,1553.83000000,1555.45000000,1428.63120000,1673831099999,2222043.67239500,2339,682.46620000,1061444.53533500,0
1673831100000,1555.45000000,1571.80000000,1555.15000000,1566.28000000,11737.54010000,1673831399999,18367044.34517700,12778,7020.12910000,10983953.11834400,0
1673831400000,1566.27000000,1575.46000000,1563.07000000,1572.39000000,6132.87800000,1673831699999,9632242.64830700,7263,3364.74280000,5284082.07074600,0
1673831700000,1572.39000000,1577.92000000,1568.10000000,1570.90000000,8185.71460000,1673831999999,12876983.51356700,8216,4087.33450000,6430286.63163800,0
1673832000000,1570.90000000,1571.28000000,1557.90000000,1562.74000000,7808.53490000,1673832299999,12211239.27930200,7580,3569.86730000,5581023.08991000,0
1673832300000,1562.74000000,1566.88000000,1561.79000000,1566.50000000,2326.38800000,1673832599999,3638977.33028000,3088,1479.71050000,2314739.80927500,0
1673832600000,1566.50000000,1566.85000000,1561.76000000,1566.25000000,2381.00110000,1673832899999,3723204.33295800,2727,1229.06490000,1921827.99455700,0
1673832900000,1566.25000000,1568.34000000,1565.26000000,1566.39000000,959.25860000,1673833199999,1502743.37603400,1928,474.83790000,743807.16979300,0
1673833200000,1566.38000000,1568.16000000,1564.98000000,1567.66000000,1032.60710000,1673833499999,1617913.96373600,2039,397.64320000,623043.05471800,0
1673833500000,1567.66000000,1570.00000000,1565.27000000,1569.24000000,2096.86920000,1673833799999,3288132.01770900,2946,1354.03250000,2123390.23040800,0
1673833800000,1569.24000000,1569.99000000,1566.97000000,1569.78000000,2209.40570000,1673834099999,3465840.32765000,2878,1063.94750000,1669172.03002900,0
1673834100000,1569.78000000,1570.23000000,1565.85000000,1568.02000000,2137.66490000,1673834399999,3352773.34944300,2823,1322.97420000,2075141.96290600,0
1673834400000,1568.03000000,1568.94000000,1564.18000000,1564.54000000,1347.97040000,1673834699999,2111466.07566800,2487,564.09630000,883613.51471000,0
1673834700000,1564.53000000,1566.61000000,1563.15000000,1565.73000000,1356.49360000,1673834999999,2123405.71317700,2460,659.75930000,1032750.50376200,0
1673835000000,1565.73000000,1565.73000000,1564.08000000,1564.29000000,889.51130000,1673835299999,1392270.88646400,1915,476.40970000,745625.31382600,0
1673835300000,1564.29000000,1572.28000000,1564.18000000,1570.01000000,2495.56930000,1673835599999,3915456.12867000,3276,1485.09910000,2329833.87876400,0
1673835600000,1570.01000000,1584.58000000,1569.80000000,1582.50000000,12712.47680000,1673835899999,20050099.80747600,10683,6155.04070000,9702992.42051300,0
1673835900000,1582.50000000,1583.85000000,1577.41000000,1581.98000000,5123.42960000,1673836199999,8095601.85619200,5412,2460.34910000,3887910.37539700,0
1673836200000,1581.99000000,1583.62000000,1575.64000000,1578.12000000,4765.69930000,1673836499999,7524663.08769200,5322,1830.21450000,2889859.08479600,0
1673836500000,1578.11000000,1579.10000000,1576.58000000,1577.98000000,1587.50660000,1673836799999,2505230.16670700,2227,677.11320000,1068348.95891100,0
1673836800000,1577.98000000,1579.41000000,1576.74000000,1579.41000000,1134.25390000,1673837099999,1789744.91451300,2051,660.92850000,1042883.70330500,0
1673837100000,1579.40000000,1579.41000000,1573.12000000,1575.09000000,1489.85420000,1673837399999,2346581.60421100,2923,677.85560000,1067619.22094400,0
1673837400000,1575.08000000,1575.37000000,1572.01000000,1573.40000000,1361.66210000,1673837699999,2142986.42858100,2306,800.98850000,1260526.28908700,0
1673837700000,1573.39000000,1574.83000000,1572.22000000,1572.50000000,802.79700000,1673837999999,1263219.17059700,1649,383.12600000,602919.25421900,0
1673838000000,1572.51000000,1574.48000000,1571.04000000,1571.21000000,1695.70010000,1673838299999,2665954.40194600,2276,592.35170000,931315.30115300,0
1673838300000,1571.21000000,1571.55000000,1564.10000000,1567.49000000,3846.23140000,1673838599999,6031918.29059700,4729,1596.43550000,2503235.02595800,0
1673838600000,1567.50000000,1568.58000000,1565.00000000,1568.30000000,3076.81160000,1673838899999,4823012.64038700,3212,938.87510000,1471543.94923500,0
1673838900000,1568.31000000,1569.60000000,1566.01000000,1569.35000000,2252.54820000,1673839199999,3531215.18555000,2426,1054.44080000,1653133.82273100,0
1673839200000,1569.34000000,1570.43000000,1568.86000000,1570.08000000,1212.02060000,1673839499999,1902582.30120800,1869,790.62380000,1241184.28151100,0
1673839500000,1570.07000000,1570.96000000,1569.10000000,1570.40000000,888.77130000,1673839799999,1395439.48638400,1729,478.16580000,750718.27157500,0
1673839800000,1570.40000000,1572.25000000,1568.68000000,1568.91000000,1086.80800000,1673840099999,1706616.31433700,1758,439.38730000,690067.08497700,0
1673840100000,1568.91000000,1570.96000000,1567.38000000,1568.05000000,939.32170000,1673840399999,1473997.58696000,1819,488.49290000,766561.19081900,0
1673840400000,1568.05000000,1568.05000000,1565.30000000,1565.52000000,2770.17210000,1673840699999,4339423.22390100,2513,627.18600000,982556.75837800,0
1673840700000,1565.53000000,1568.35000000,1565.01000000,1566.00000000,2077.33870000,1673840999999,3255001.21253800,1996,1435.14350000,2248941.87891700,0
1673841000000,1566.00000000,1569.39000000,1565.49000000,1569.08000000,2288.93730000,1673841299999,3587177.45658600,1728,1262.21980000,1978465.70168800,0
1673841300000,1569.08000000,1569.33000000,1569.00000000,1569.19000000,1875.94370000,1673841599999,2943408.61653800,1820,285.02710000,447235.73150400,0
