,tradingtime,close,low,high,avgprice,volatility,vol_rate,same_percentage
9996,1649991600000,3025.7,3022.76,3025.85,3024.3,-0.0003139276505166481,0.0010222445711864953,-0.307
9997,1649992500000,3029.2,3028.14,3032.73,3030.44,0.0011560885860458343,0.001515781965166784,0.7631
9998,1649993400000,3039.96,3035.93,3043.29,3039.61,0.0035457991792971874,0.002424298320448801,1.4652
9999,1649994300000,3035.75,3034.03,3038.41,3036.22,-0.001385846485036371,0.001443624486244254,-0.9593
10000,1649995200000,3044.1,3039.07,3046.9,3042.98,0.0027467800192185294,0.002576446083834833,1.0676
10001,1649996100000,3045.28,3040.28,3046.74,3043.51,0.00038755998632715856,0.002124804294341173,0.1824
10002,1649997000000,3034.38,3033.17,3037.85,3035.51,-0.003585730675353984,0.0015429402242537794,-2.3198
10003,1649997900000,3035.91,3034.1,3036.97,3035.54,0.0005040945432257041,0.0009459147687946643,0.5331
10004,1649998800000,3034.06,3031.15,3035.25,3033.2,-0.0006095582209738726,0.0013526219421671343,-0.4505
10005,1649999700000,3030.12,3029.15,3031.4,3030.28,-0.0012994339067772282,0.0007427826287902547,-1.7483
10006,1650000600000,3034.26,3032.76,3036.11,3034.44,0.0013653500087866725,0.0011046043867631824,1.2369
10007,1650001500000,3041.43,3040.88,3043.75,3042.32,0.002360226847806677,0.0009438057404435199,2.5037
10008,1650002400000,3036.15,3035.99,3038.77,3037.38,-0.001737534126534066,0.0009156815404530978,-1.8959
10009,1650003300000,3034.52,3034.51,3040.0,3037.26,-0.0005370082838209055,0.0018091883038776546,-0.2967
10010,1650004200000,3032.02,3032.02,3034.96,3033.49,-0.0008241930792575859,0.0009696505959723401,-0.8496
10011,1650005100000,3020.82,3019.13,3026.16,3022.64,-0.0037007463545990268,0.0023284853583647423,-1.5864
10012,1650006000000,3019.81,3015.54,3024.35,3019.94,-0.000334402209508713,0.002921533125078741,-0.1144
10013,1650006900000,3015.95,3015.94,3019.35,3017.64,-0.001279043741378544,0.0011306590979926173,-1.1305
10014,1650007800000,3015.27,3011.68,3015.65,3013.66,-0.00022549335055965282,0.00131820113690706,-0.171
10015,1650008700000,3032.59,3022.5,3032.6,3027.55,0.005727661470378031,0.0033416046319271826,1.719
10016,1650009600000,3038.32,3029.22,3038.71,3033.96,0.0018876912032999812,0.003132819669750047,0.6031
10017,1650010500000,3029.15,3027.7,3040.54,3034.12,-0.0030226789689525536,0.004240842884037436,-0.7117
10018,1650011400000,3019.31,3017.08,3021.17,3019.12,-0.003253723652336976,0.0013556153631989027,-2.3963
10019,1650012300000,3024.06,3024.05,3027.99,3026.02,0.001571970929511333,0.0013028885104411632,1.2075
10020,1650013200000,3022.87,3022.86,3025.73,3024.3,-0.0003935881564238613,0.0009494319948657532,-0.4145
10021,1650014100000,3023.93,3022.51,3028.2,3025.36,0.0003505986673473744,0.001882541331542195,0.1863
10022,1650015000000,3021.21,3019.33,3023.0,3021.16,-0.0008998965064688332,0.0012155014523089801,-0.74
10023,1650015900000,3030.37,3017.39,3030.41,3023.9,0.0030273108826626856,0.004314987456046445,0.7026
10024,1650016800000,3025.59,3023.27,3026.67,3024.97,-0.0015786104903766894,0.001124610107598756,-1.4026
10025,1650017700000,3027.56,3026.63,3029.29,3027.96,0.000650900793653726,0.0008788652725968666,0.7409
10026,1650018600000,3029.1,3028.86,3033.11,3030.98,0.0005085311155612095,0.0014031681886914548,0.3625
10027,1650019500000,3035.13,3033.22,3040.63,3036.92,0.0019887115057885814,0.0024429484178530767,0.8149
10028,1650020400000,3031.15,3028.55,3032.81,3030.68,-0.0013121717332737386,0.0014066137260404362,-0.9322
10029,1650021300000,3032.95,3032.32,3037.22,3034.77,0.0005936577737386561,0.0016159244406921552,0.3675
10030,1650022200000,3028.52,3018.74,3028.52,3023.63,-0.0014616918961044753,0.0032397622849268904,-0.4508
10031,1650023100000,3025.04,3022.59,3026.46,3024.52,-0.00114973681052128,0.0012803588975017753,-0.8975
10032,1650024000000,3028.16,3024.35,3028.4,3026.38,0.0010308598018551527,0.0013391307223040263,0.7702
10033,1650024900000,3030.31,3025.95,3030.31,3028.13,0.0007097501812353557,0.0014408698094813622,0.4928
10034,1650025800000,3023.51,3021.22,3026.46,3023.84,-0.0022465163681355134,0.001734398686623363,-1.2938
10035,1650026700000,3021.17,3019.5,3024.74,3022.12,-0.0007742345721827586,0.001735386653419368,-0.446
10036,1650027600000,3017.25,3017.0,3024.93,3020.96,-0.0012983530627775643,0.0026284388465362403,-0.4936
10037,1650028500000,3021.22,3009.0,3021.63,3015.32,0.0013149028055122359,0.004197407776670026,0.3135
10038,1650029400000,3029.19,3021.66,3029.19,3025.42,0.002634533729061832,0.002492007704374483,1.0586
10039,1650030300000,3009.98,3006.11,3025.92,3016.02,-0.006361822830007148,0.006589911879472123,-0.9623
10040,1650031200000,3008.71,3006.04,3012.25,3009.14,-0.00042201875120630926,0.002065840773908543,-0.2042
10041,1650032100000,3009.27,3007.75,3009.92,3008.84,0.00018610896068652478,0.0007214695370293651,0.258
10042,1650033000000,3000.93,2997.37,3004.4,3000.88,-0.002775283801879689,0.0023453894580916603,-1.1817
10043,1650033900000,3041.82,3005.74,3042.98,3024.36,0.013533779860722291,0.012389627845389235,1.0998
10044,1650034800000,3037.43,3029.73,3041.29,3035.51,-0.0014442573551291511,0.003815521515118491,-0.3782
10045,1650035700000,3029.79,3025.51,3032.48,3029.0,-0.0025184529448824236,0.002303743831618405,-1.0918
10046,1650036600000,3031.63,3031.63,3036.53,3034.08,0.0006071184826386637,0.0016162922256344246,0.3757
10047,1650037500000,3035.77,3033.39,3036.71,3035.05,0.0013646704164888498,0.0010944850480815733,1.2477
10048,1650038400000,3024.06,3021.7,3029.25,3025.48,-0.0038647996975834297,0.0024985935069663377,-1.5438
10049,1650039300000,3014.98,3009.23,3016.55,3012.89,-0.0030071027323162413,0.0024325159592321504,-1.2344
10050,1650040200000,3019.78,3015.72,3020.33,3018.02,0.0015907843931616521,0.0015286565065722704,1.0415
10051,1650041100000,3023.25,3017.95,3024.26,3021.1,0.001148430632109852,0.0020908232409418315,0.5496
10052,1650042000000,3032.53,3020.48,3034.82,3027.65,0.003064842931586735,0.0047475897870537615,0.6465
10053,1650042900000,3030.03,3029.0,3032.94,3030.97,-0.0008247341524720679,0.0013007593265104175,-0.6338
10054,1650043800000,3030.19,3029.49,3036.0,3032.74,5.280336358649444e-05,0.0021488765435767137,0.0246
10055,1650044700000,3028.87,3027.0,3031.61,3029.3,-0.0004357111568074705,0.0015229600264288494,-0.286
10056,1650045600000,3026.88,3026.87,3033.89,3030.38,-0.0006572266264727236,0.00231922745278125,-0.2833
10057,1650046500000,3031.18,3027.64,3034.7,3031.17,0.0014195966108398763,0.0023318492291025173,0.6092
10058,1650047400000,3031.8,3030.88,3032.87,3031.88,0.0002045198902722085,0.0006565749881221895,0.3115
10059,1650048300000,3031.46,3029.05,3032.8,3030.92,-0.00011215088924329312,0.0012380119179280632,-0.0906
10060,1650049200000,3027.72,3024.92,3030.44,3027.68,-0.0012344906323858576,0.0018248416487047531,-0.6761
10061,1650050100000,3021.26,3019.59,3022.88,3021.24,-0.002135898103782347,0.0010895518928066273,-1.9583
10062,1650051000000,3025.15,3021.07,3026.59,3023.83,0.0012867141119113118,0.0018271671957286596,0.7047
10063,1650051900000,3026.33,3023.03,3027.14,3025.08,0.0003899872477329352,0.0013595630873658787,0.2869
10064,1650052800000,3027.08,3021.0,3027.7,3024.35,0.00024779421973325684,0.0022178086726248984,0.1117
10065,1650053700000,3021.64,3020.82,3024.42,3022.62,-0.0017987281496663818,0.0011917293979780022,-1.508
10066,1650054600000,3021.65,3018.81,3023.41,3021.11,3.3094556111431183e-06,0.0015237792375140896,0.0022
10067,1650055500000,3025.69,3022.33,3027.48,3024.9,0.0013361248420055596,0.0017039833505937774,0.7846
10068,1650056400000,3029.78,3029.77,3033.33,3031.55,0.0013508449788197825,0.0011750066836756405,1.1504
10069,1650057300000,3030.45,3030.11,3032.7,3031.4,0.00022111372100715705,0.0008547544478582265,0.2587
10070,1650058200000,3031.33,3030.8,3031.33,3031.06,0.000290343762453254,0.00017487132110325502,1.6606
10071,1650059100000,3032.72,3031.0,3032.74,3031.87,0.0004584394997878845,0.0005740679643681233,0.7988
10072,1650060000000,3028.22,3028.22,3038.5,3033.36,-0.0014849184538598108,0.003394733539835349,-0.4371
10073,1650060900000,3028.19,3025.88,3030.18,3028.03,-9.906859013828341e-06,0.0014210741999020869,-0.007
10074,1650061800000,3029.93,3026.51,3030.44,3028.48,0.000574435649292535,0.0012985253641983128,0.4425
10075,1650062700000,3029.01,3028.27,3030.13,3029.2,-0.00030368348492312944,0.0006142120748810798,-0.4944
10076,1650063600000,3035.59,3030.28,3036.3,3033.29,0.0021699708412680867,0.001986615098274741,1.0935
10077,1650064500000,3031.13,3031.12,3036.42,3033.77,-0.0014703170093497116,0.0017485285966903923,-0.8403
10078,1650065400000,3036.77,3033.45,3037.1,3035.27,0.0018589632736859378,0.0012032504244342552,1.5464
10079,1650066300000,3043.66,3041.62,3044.82,3043.22,0.0022662880582311356,0.0010520709358829417,2.1566
10080,1650067200000,3038.99,3037.66,3044.58,3041.12,-0.0015355152499584655,0.002278069303345362,-0.6735
10081,1650068100000,3035.89,3035.52,3037.45,3036.48,-0.0010205963802031896,0.0006358053974277344,-1.6044
10082,1650069000000,3037.99,3035.79,3039.21,3037.5,0.0006914855359922218,0.001126560137558946,0.614
10083,1650069900000,3041.41,3038.95,3041.72,3040.34,0.0011251111493813563,0.0009114990374964978,1.235
10084,1650070800000,3043.14,3041.11,3045.0,3043.06,0.0005686534079328335,0.0012791382094037612,0.4447
10085,1650071700000,3048.11,3042.05,3049.07,3045.56,0.0016318493258027636,0.002307654377804435,0.7077
10086,1650072600000,3043.71,3042.0,3043.84,3042.92,-0.0014445603334121446,0.0006048652202498834,-2.3865
10087,1650073500000,3039.74,3039.61,3044.7,3042.16,-0.001305180633875121,0.0016745569332906822,-0.7789
10088,1650074400000,3036.0,3036.0,3041.22,3038.61,-0.0012311259113733676,0.0017193675889327403,-0.7156
10089,1650075300000,3039.19,3039.19,3041.69,3040.44,0.0010501730129190774,0.0008225875973532421,1.2773
10090,1650076200000,3043.1,3042.75,3045.95,3044.35,0.0012857001355115758,0.0010516802234819876,1.2233
10091,1650077100000,3043.65,3042.16,3044.32,3043.24,0.00018072041779186522,0.0007100218265969934,0.2546
10092,1650078000000,3037.15,3035.37,3040.97,3038.17,-0.0021378774094520637,0.001844915117432112,-1.1576
10093,1650078900000,3037.12,3036.8,3039.42,3038.11,-9.8777301635607e-06,0.0008627502634351589,-0.0114
10094,1650079800000,3042.2,3038.44,3043.38,3040.91,0.0016712399355152236,0.0016258343097115804,1.0288
10095,1650080700000,3039.17,3038.98,3043.26,3041.12,-0.0009964860716346463,0.0014083672811272862,-0.7072
10096,1650081600000,3038.19,3037.11,3038.71,3037.91,-0.00032250846041513754,0.000526816611844783,-0.6121
10097,1650082500000,3040.31,3039.51,3040.32,3039.92,0.0006975405399224845,0.0002664903224532722,2.6184
10098,1650083400000,3044.92,3042.15,3046.0,3044.08,0.0015151443353552641,0.001265552323192449,1.1981
10099,1650084300000,3045.53,3045.52,3047.9,3046.71,0.000200313606396844,0.0007814757414169368,0.2564
10100,1650085200000,3044.94,3043.39,3044.95,3044.17,-0.0001937453109023974,0.0005125862935739243,-0.3779
10101,1650086100000,3045.59,3044.82,3045.6,3045.21,0.00021344612126289518,0.00025617277868634114,0.8333
10102,1650087000000,3045.48,3044.87,3046.24,3045.56,-3.611844881509063e-05,0.00044993710733131167,-0.0803
10103,1650087900000,3041.75,3037.66,3043.18,3040.42,-0.0012255165212544017,0.0018171882304141944,-0.674
10104,1650088800000,3039.91,3038.67,3041.77,3040.22,-0.0006050979686935097,0.0010201831722430896,-0.5929
10105,1650089700000,3038.03,3038.0,3039.26,3038.63,-0.0006186306741943799,0.00041474654377887367,-1.4911
10106,1650090600000,3037.78,3036.77,3038.97,3037.87,-8.229355432151712e-05,0.000724453942840524,-0.1136
10107,1650091500000,3036.93,3035.29,3037.07,3036.18,-0.00027984875180795597,0.0005864349040784241,-0.4771
10108,1650092400000,3040.27,3037.5,3040.27,3038.88,0.001099190527311304,0.0009119341563785948,1.206
10109,1650093300000,3036.18,3036.17,3039.72,3037.94,-0.0013461809502782818,0.0011692362417123306,-1.1506
10110,1650094200000,3036.08,3035.27,3039.7,3037.48,-3.29366660877464e-05,0.0014595077208946277,-0.0226
10111,1650095100000,3036.21,3034.61,3036.79,3035.7,4.2817454377179626e-05,0.0007183789679727663,0.0596
10112,1650096000000,3032.99,3027.71,3034.65,3031.18,-0.0010610954663293644,0.0022921614025121478,-0.4627
10113,1650096900000,3040.01,3036.0,3041.24,3038.62,0.002311873251007168,0.001725955204216002,1.341
10114,1650097800000,3032.96,3032.14,3036.2,3034.17,-0.0023217645293726096,0.0013389883052893157,-1.732
10115,1650098700000,3034.64,3034.63,3036.48,3035.56,0.0005537609740031863,0.0006096295100226087,0.9086
10116,1650099600000,3032.98,3032.97,3035.18,3034.08,-0.0005471667775555427,0.0007286587074715663,-0.7507
10117,1650100500000,3038.83,3036.55,3038.83,3037.69,0.0019269383627393251,0.0007508521183579211,2.5688
10118,1650101400000,3037.64,3037.51,3038.13,3037.82,-0.0003916747767085287,0.00020411455435534066,-1.9185
10119,1650102300000,3033.67,3032.98,3036.83,3034.9,-0.001307790432651075,0.0012693786309174175,-1.0296
10120,1650103200000,3033.19,3033.18,3034.71,3033.94,-0.00015823671586346382,0.0005044211026052527,-0.3137
10121,1650104100000,3035.93,3032.82,3036.91,3034.86,0.0009029316230875961,0.0013485798695602412,0.6698
10122,1650105000000,3039.28,3038.28,3040.24,3039.26,0.0011028426472632978,0.0006451018339322188,1.7105
10123,1650105900000,3039.1,3038.53,3039.88,3039.2,-5.9226307026842716e-05,0.00044429378679819155,-0.1333
10124,1650106800000,3042.99,3039.47,3043.0,3041.23,0.0012791657244212117,0.0011613866891267888,1.1021
10125,1650107700000,3040.75,3038.41,3042.05,3040.23,-0.0007363891623321869,0.001197995003965998,-0.6145
10126,1650108600000,3042.53,3041.0,3042.53,3041.77,0.0005852106267671196,0.0005031239723775732,1.1635
10127,1650109500000,3038.26,3038.25,3042.71,3040.48,-0.001404423011433359,0.0014679503003373771,-0.9561
10128,1650110400000,3042.38,3038.79,3043.77,3041.28,0.0013551207210032062,0.00163881018431679,0.8275
10129,1650111300000,3040.87,3037.1,3040.88,3038.99,-0.0004964451669791359,0.0012446083434856279,-0.3988
10130,1650112200000,3045.57,3044.56,3046.18,3045.37,0.0015444170760617992,0.0005320965919541382,2.9048
10131,1650113100000,3038.27,3037.74,3042.03,3039.88,-0.0023998012779493194,0.001412234095083983,-1.6973
10132,1650114000000,3044.25,3042.34,3044.51,3043.42,0.0019662909211004575,0.0007132667617689254,2.7595
10133,1650114900000,3042.52,3040.77,3042.91,3041.84,-0.0005684460055447644,0.0007037691111132616,-0.8075
10134,1650115800000,3040.01,3035.36,3040.86,3038.11,-0.0008253145130307628,0.0018119761741605608,-0.4553
10135,1650116700000,3037.49,3037.48,3041.57,3039.52,-0.0008292884062267559,0.0013465109235287626,-0.6156
10136,1650117600000,3040.62,3040.42,3041.71,3041.06,0.0010299255119364684,0.0004242834871497897,2.4287
10137,1650118500000,3037.85,3034.0,3037.88,3035.94,-0.0009114136260432523,0.0012788398154252173,-0.7124
10138,1650119400000,3040.68,3038.92,3043.35,3041.14,0.0009311462490026215,0.0014577547286535467,0.6391
10139,1650120300000,3041.4,3040.07,3041.61,3040.84,0.00023676110914810268,0.0005065672829901823,0.4674
10140,1650121200000,3047.21,3046.73,3058.9,3052.82,0.0019084821538847977,0.003994446504941387,0.4782
10141,1650122100000,3024.5,3013.4,3030.68,3022.04,-0.007480629313274524,0.005734386407380283,-1.2997
10142,1650123000000,3018.3,3018.29,3025.22,3021.76,-0.002052029580854155,0.0022960020408906486,-0.8928
10143,1650123900000,3023.02,3017.99,3024.18,3021.08,0.0015625727358839975,0.0020510339663153475,0.7624
10144,1650124800000,3015.0,3014.47,3020.71,3017.59,-0.0026565015407130376,0.0020700156246372453,-1.2816
10145,1650125700000,3023.56,3022.0,3025.19,3023.6,0.002835114906098303,0.0010555923229649418,2.6896
10146,1650126600000,3024.29,3022.5,3024.61,3023.56,0.00024140810487861944,0.0006980976013234499,0.3459
10147,1650127500000,3024.38,3023.86,3025.51,3024.69,2.975860809287783e-05,0.0005456601826804451,0.0545
10148,1650128400000,3027.19,3025.63,3029.04,3027.34,0.0009286846890834608,0.0011270380053079374,0.8244
10149,1650129300000,3022.94,3022.63,3024.62,3023.62,-0.0014049287202300678,0.0006583670512102976,-2.1325
10150,1650130200000,3022.87,3020.76,3022.87,3021.82,-2.3156533203417244e-05,0.0006984997153033251,-0.0332
10151,1650131100000,3020.1,3018.65,3022.1,3020.38,-0.0009167678125183516,0.0011428950027329494,-0.8018
10152,1650132000000,3020.22,3019.02,3020.38,3019.7,3.973299428364844e-05,0.0004504773072056917,0.0882
10153,1650132900000,3019.09,3019.09,3020.66,3019.88,-0.00037421493951676576,0.000520024245716328,-0.7195
10154,1650133800000,3020.51,3020.48,3021.19,3020.84,0.00047022982520883173,0.00023506197690434513,2.0009
10155,1650134700000,3025.57,3021.7,3025.57,3023.64,0.0016738121828891346,0.0012807360095311731,1.308
10156,1650135600000,3026.13,3025.58,3026.36,3025.97,0.00018507196377829627,0.0002578018099009777,0.718
10157,1650136500000,3027.06,3026.63,3028.49,3027.56,0.00030727600069288476,0.0006145448898608923,0.5001
10158,1650137400000,3027.05,3024.62,3027.23,3025.92,-3.303540900218132e-06,0.000862918317011766,-0.0038
10159,1650138300000,3025.07,3024.62,3027.65,3026.14,-0.0006543161968504445,0.0010017787358412627,-0.6529
10160,1650139200000,3023.7,3022.71,3024.4,3023.56,-0.0004529846641306352,0.0005591009392234301,-0.81
10161,1650140100000,3024.08,3023.07,3024.95,3024.01,0.00012566594700876065,0.0006218843758165224,0.2021
10162,1650141000000,3027.25,3024.88,3027.67,3026.28,0.0010477036585250358,0.0009223506387030109,1.1365
10163,1650141900000,3027.81,3025.86,3027.81,3026.84,0.0001849692659020539,0.0006444448850904596,0.287
10164,1650142800000,3033.77,3032.78,3036.47,3034.62,0.001966484619733038,0.0012167054649528154,1.6178
10165,1650143700000,3034.6,3033.15,3034.7,3033.92,0.0002735495710299892,0.0005110198968068599,0.5354
10166,1650144600000,3039.53,3039.26,3039.95,3039.6,0.0016232780933430608,0.0002270289478358547,7.1559
10167,1650145500000,3047.44,3042.01,3054.53,3048.27,0.0025989957080532235,0.004115699816897374,0.6323
10168,1650146400000,3067.15,3050.12,3079.97,3065.04,0.006446897753191565,0.00978650020327066,0.6609
10169,1650147300000,3074.11,3071.53,3077.1,3074.32,0.0022666368073757906,0.0018134284867801092,1.2513
10170,1650148200000,3067.79,3066.82,3073.28,3070.05,-0.0020579958093150295,0.002106416418309531,-0.976
10171,1650149100000,3061.69,3061.27,3066.84,3064.06,-0.001990381570320065,0.0018195062833399746,-1.0928
10172,1650150000000,3064.31,3060.98,3065.0,3062.99,0.0008553706038998995,0.0013133048892838182,0.6516
10173,1650150900000,3066.55,3062.17,3067.0,3064.58,0.0007307294897204053,0.0015773128206467725,0.4634
10174,1650151800000,3067.82,3067.82,3072.0,3069.91,0.0004140604554810619,0.0013625310481057676,0.304
10175,1650152700000,3063.32,3061.93,3069.68,3065.8,-0.0014679165075473688,0.002531083336327088,-0.5795
10176,1650153600000,3061.58,3058.73,3061.78,3060.26,-0.000568172556877404,0.000997145874268138,-0.5696
10177,1650154500000,3060.34,3058.45,3062.01,3060.23,-0.00040510167299068423,0.0011639882947245828,-0.348
10178,1650155400000,3058.26,3053.97,3060.7,3057.34,-0.0006798941196104719,0.002203688968784899,-0.3084
10179,1650156300000,3056.79,3054.32,3056.79,3055.56,-0.00048078103312844086,0.0008086906414520416,-0.5944
10180,1650157200000,3059.38,3056.56,3059.39,3057.98,0.0008469353058587368,0.0009258774570104716,0.9151
10181,1650158100000,3054.93,3054.92,3058.98,3056.95,-0.001455601952047996,0.0013290037054979984,-1.0945
10182,1650159000000,3058.01,3056.85,3059.69,3058.27,0.0010076985086174834,0.0009290609614472891,1.0852
10183,1650159900000,3059.01,3059.0,3061.73,3060.36,0.00032695659288631436,0.0008924485125858183,0.3664
10184,1650160800000,3054.2,3054.19,3057.73,3055.96,-0.0015736416686497519,0.0011590634505384287,-1.3566
10185,1650161700000,3054.31,3054.27,3056.07,3055.17,3.6015329437753397e-05,0.000589338860022258,0.0611
10186,1650162600000,3038.99,3037.42,3046.13,3041.78,-0.005028484493243784,0.0028675652362860704,-1.7492
10187,1650163500000,3030.64,3030.49,3036.26,3033.38,-0.0027514050337886535,0.0019039825242783963,-1.4431
10188,1650164400000,3031.25,3027.8,3031.77,3029.78,0.00020125736430693416,0.0013111830371886517,0.1535
10189,1650165300000,3030.11,3027.22,3031.4,3029.31,-0.00037615321097621393,0.0013808048308349876,-0.2724
10190,1650166200000,3034.48,3031.84,3034.48,3033.16,0.001441152907730149,0.000870758351364146,1.6562
10191,1650167100000,3033.33,3032.46,3033.9,3033.18,-0.000379049447418142,0.00047486199323323457,-0.7981
10192,1650168000000,3031.25,3028.8,3032.6,3030.7,-0.0006859502493357047,0.0012546222926570678,-0.5466
10193,1650168900000,3036.67,3033.88,3039.15,3036.52,0.0017864445943393545,0.0017370495866678912,1.0294
10194,1650169800000,3035.97,3034.21,3037.8,3036.0,-0.0002305422363586578,0.001183174533074555,-0.1948
10195,1650170700000,3037.0,3037.0,3039.58,3038.29,0.0003392080019748389,0.0008495225551530877,0.3994
10196,1650171600000,3034.61,3034.5,3037.35,3035.92,-0.0007872706328114796,0.0009391992090953729,-0.8379
10197,1650172500000,3037.19,3036.18,3038.44,3037.31,0.0008498304144653287,0.0007443563952072072,1.1422
10198,1650173400000,3038.29,3037.01,3039.46,3038.24,0.0003621113103885819,0.0008067144987997464,0.449
10199,1650174300000,3041.89,3038.36,3044.0,3041.18,0.0011841756068672834,0.0018562645637777856,0.6383
10200,1650175200000,3040.66,3038.93,3043.3,3041.12,-0.0004044356451704392,0.0014380061403192392,-0.2812
10201,1650176100000,3042.03,3040.51,3042.23,3041.37,0.0004504586040604715,0.0005656945709765137,0.7965
10202,1650177000000,3042.07,3040.35,3044.92,3042.64,1.3149027793927118e-05,0.001503116417517774,0.0087
10203,1650177900000,3043.19,3041.02,3043.96,3042.49,0.00036810259960846675,0.0009667808827301546,0.3808
10204,1650178800000,3041.02,3041.02,3043.0,3042.01,-0.0007133218912605437,0.0006510973291856081,-1.0952
10205,1650179700000,3043.67,3042.59,3044.07,3043.33,0.0008710386782392951,0.0004864276816791017,1.7915
10206,1650180600000,3038.08,3035.91,3038.09,3037.0,-0.0018382871950312692,0.0007180713525764239,-2.5577
10207,1650181500000,3036.25,3034.45,3036.25,3035.35,-0.0006025356065162017,0.0005931882219183648,-1.0155
10208,1650182400000,3041.03,3037.85,3041.04,3039.44,0.001573072488250882,0.0010500847638955362,1.4992
10209,1650183300000,3044.7,3042.38,3046.61,3044.5,0.0012061003182489583,0.0013903588637842802,0.868
10210,1650184200000,3040.29,3039.85,3041.22,3040.54,-0.0014494685355611488,0.00045068013224333137,-3.2139
10211,1650185100000,3038.15,3037.48,3042.5,3039.99,-0.0007041280619424768,0.001652685779001008,-0.4259
10212,1650186000000,3045.54,3040.94,3046.37,3043.66,0.002429447797235269,0.0017856320742927635,1.3622
10213,1650186900000,3046.42,3045.22,3049.0,3047.11,0.00028890537893245963,0.0012412896276788542,0.2328
10214,1650187800000,3044.5,3043.45,3046.2,3044.82,-0.0006304466529174739,0.0009035798189554618,-0.6975
10215,1650188700000,3041.67,3041.58,3043.81,3042.7,-0.0009299773762356571,0.0007331715752996857,-1.2678
10216,1650189600000,3044.79,3043.1,3044.79,3043.94,0.0010252265761324015,0.0005553547369458955,1.847
10217,1650190500000,3043.67,3043.66,3043.88,3043.77,-0.0003679091305956286,7.228139805374275e-05,-5.089
10218,1650191400000,3043.29,3042.82,3043.4,3043.11,-0.00012485707167245676,0.00019061265536572233,-0.655
10219,1650192300000,3040.98,3038.02,3040.99,3039.5,-0.0007593351744723631,0.0009776104173112093,-0.7764
10220,1650193200000,3042.89,3041.95,3043.11,3042.53,0.0006278898341846645,0.00038133434145870554,1.6471
10221,1650194100000,3040.7,3038.86,3042.04,3040.45,-0.000719969654299586,0.0010464450484720706,-0.6878
10222,1650195000000,3044.0,3041.02,3045.63,3043.32,0.0010846879299064931,0.0015159387310836915,0.7159
10223,1650195900000,3044.48,3043.54,3045.18,3044.36,0.0001576748222856066,0.000538846211976801,0.2926
10224,1650196800000,3050.38,3048.04,3056.63,3052.34,0.001936058200819949,0.0028182044855054873,0.6876
10225,1650197700000,3044.23,3042.8,3046.28,3044.54,-0.0020181774018134453,0.0011436834494544558,-1.7628
10226,1650198600000,3048.66,3047.93,3049.75,3048.84,0.0014541541963259625,0.0005971265744292566,2.437
10227,1650199500000,3051.4,3050.15,3054.04,3052.1,0.0008983518799072973,0.001275347114076315,0.7047
10228,1650200400000,3047.01,3046.03,3048.0,3047.02,-0.001439719782138861,0.0006467434660852978,-2.2245
10229,1650201300000,3058.81,3051.91,3059.15,3055.53,0.0038651695236804093,0.002372284896999006,1.6325
10230,1650202200000,3049.66,3046.59,3049.84,3048.22,-0.0029958424428674925,0.001066766450359254,-2.8041
10231,1650203100000,3080.94,3069.91,3083.0,3076.46,0.010204636232577946,0.0042639686505468065,2.4055
10232,1650204000000,3059.78,3052.94,3062.67,3057.8,-0.006891727273363964,0.0031870917869332572,-2.155
10233,1650204900000,3063.6,3060.01,3064.72,3062.36,0.0012476770984484963,0.0015392106561741895,0.8111
10234,1650205800000,3069.59,3065.03,3069.6,3067.32,0.001953307138544453,0.0014910131385336223,1.3113
10235,1650206700000,3070.84,3064.99,3070.85,3067.92,0.0004071376165078928,0.001911914883898521,0.213
10236,1650207600000,3060.71,3058.45,3067.21,3062.83,-0.003304224614176146,0.00286419591623215,-1.1517
10237,1650208500000,3066.9,3059.67,3068.1,3063.88,0.0020203642547633417,0.002755199090097898,0.734
10238,1650209400000,3078.15,3072.51,3078.63,3075.57,0.00366148772380499,0.0019918568206449745,1.8416
10239,1650210300000,3071.68,3071.23,3076.9,3074.06,-0.002104123979710987,0.0018461658683980272,-1.1385
10240,1650211200000,3073.36,3070.2,3076.51,3073.36,0.0005467824593025751,0.002055240700931666,0.2661
10241,1650212100000,3074.18,3072.81,3077.17,3074.99,0.00026677337759904176,0.001418896710177371,0.188
10242,1650213000000,3071.1,3068.99,3073.51,3071.25,-0.0010023954182389462,0.0014727972394828386,-0.6803
10243,1650213900000,3065.43,3063.21,3069.08,3066.14,-0.0018479504259084267,0.0019162904273621105,-0.9634
10244,1650214800000,3055.46,3055.45,3060.1,3057.77,-0.0032576990657576725,0.001521870755535221,-2.1371
10245,1650215700000,3059.69,3058.99,3062.14,3060.56,0.0013834495227953926,0.0010297516500544595,1.3444
10246,1650216600000,3057.15,3055.01,3057.37,3056.19,-0.0008304942244658995,0.0007725015630062332,-1.0746
10247,1650217500000,3054.06,3053.58,3060.64,3057.11,-0.0010112564494853583,0.0023120402936880466,-0.4372
10248,1650218400000,3047.82,3046.75,3052.26,3049.5,-0.0020452720064082454,0.0018084844506442007,-1.1298
10249,1650219300000,3025.98,3022.96,3030.69,3026.82,-0.007191575003472551,0.0025570963558895978,-2.8023
10250,1650220200000,3029.38,3028.32,3032.57,3030.44,0.0011229721626137641,0.001403418396998996,0.8006
10251,1650221100000,3032.99,3032.0,3034.78,3033.39,0.0011909535137883834,0.0009168865435356861,1.2997
