1720742400000,57339.89000000,57396.00000000,57289.19000000,57292.01000000,65.09493000,1720742699999,3733292.01372070,5874,28.29338000,1622587.75573500,0
1720742700000,57292.01000000,57444.00000000,57250.00000000,57262.01000000,84.54197000,1720742999999,4847758.99797090,12668,43.65615000,2503722.95593790,0
1720743000000,57262.00000000,57290.39000000,57155.60000000,57284.00000000,69.39506000,1720743299999,3970138.35206910,12325,29.30757000,1676917.70713800,0
1720743300000,57284.00000000,57324.40000000,57228.00000000,57288.01000000,36.32998000,1720743599999,2081236.70366940,5167,20.80150000,1191701.26430440,0
1720743600000,57288.01000000,57397.05000000,57278.01000000,57328.00000000,52.64287000,1720743899999,3019029.24416500,6861,31.58556000,1811446.56800680,0
1720743900000,57328.00000000,57506.00000000,57269.17000000,57488.00000000,62.36837000,1720744199999,3580262.57321120,5785,33.66299000,1932657.77142410,0
1720744200000,57488.00000000,57571.86000000,57461.30000000,57480.00000000,55.45014000,1720744499999,3189551.85348910,6490,33.31193000,1916148.22772540,0
1720744500000,57480.00000000,57554.74000000,57476.81000000,57544.01000000,35.50453000,1720744799999,2042350.02156260,6398,17.82318000,1025201.35589700,0
1720744800000,57544.01000000,57571.86000000,57515.99000000,57571.85000000,28.25693000,1720745099999,1626132.65904810,7940,17.27962000,994399.24186110,0
1720745100000,57571.86000000,57571.86000000,57481.45000000,57504.01000000,30.40257000,1720745399999,1748695.05864660,9191,11.43982000,657971.88056990,0
1720745400000,57504.01000000,57526.00000000,57378.00000000,57384.45000000,50.49029000,1720745699999,2900510.33077490,9153,16.72187000,960900.95989990,0
1720745700000,57384.45000000,57395.99000000,57150.01000000,57178.00000000,124.48592000,1720745999999,7126599.92218700,9357,35.81945000,2050753.32345350,0
1720746000000,57178.00000000,57346.97000000,57177.99000000,57298.78000000,66.69010000,1720746299999,3817014.76413860,8767,37.71979000,2158851.79712420,0
1720746300000,57298.78000000,57320.44000000,57214.61000000,57266.00000000,35.13834000,1720746599999,2011728.23280990,4112,10.46369000,599091.96965570,0
1720746600000,57266.00000000,57294.01000000,57001.00000000,57031.99000000,180.07337000,1720746899999,10278287.92330700,8136,49.20028000,2808245.30533810,0
1720746900000,57032.00000000,57053.50000000,56651.00000000,56707.00000000,514.60449000,1720747199999,29257551.08457910,24369,168.16087000,9557305.98017110,0
1720747200000,56706.99000000,56754.57000000,56605.39000000,56615.99000000,214.84463000,1720747499999,12175946.90204560,12813,98.11198000,5560032.59530200,0
1720747500000,56616.00000000,56687.97000000,56542.47000000,56610.00000000,188.16258000,1720747799999,10650586.97482370,14759,86.26905000,4883029.31760080,0
1720747800000,56610.00000000,56757.95000000,56567.00000000,56720.01000000,110.25614000,1720748099999,6251514.01394740,8607,51.95164000,2945418.20121870,0
1720748100000,56720.01000000,56839.75000000,56720.00000000,56817.79000000,67.41691000,1720748399999,3829269.99430530,6216,31.96356000,1815580.78128040,0
1720748400000,56817.78000000,56829.50000000,56750.00000000,56782.20000000,57.64383000,1720748699999,3273233.29066650,6791,20.76211000,1178989.91410090,0
1720748700000,56782.21000000,56894.31000000,56704.50000000,56856.22000000,92.43935000,1720748999999,5252213.54096710,7612,37.16210000,2112272.92758130,0
1720749000000,56856.22000000,56879.45000000,56798.96000000,56871.60000000,46.61003000,1720749299999,2649842.98729070,4227,19.64208000,1116745.40307910,0
1720749300000,56871.61000000,56963.68000000,56858.05000000,56950.01000000,54.33218000,1720749599999,3092865.18131610,4718,29.98128000,1706366.89352080,0
1720749600000,56950.01000000,56965.92000000,56880.29000000,56936.00000000,47.12337000,1720749899999,2682347.30191370,5974,14.85458000,845531.05121810,0
1720749900000,56936.00000000,57054.44000000,56914.00000000,57054.44000000,66.84747000,1720750199999,3808901.80921770,4036,51.92192000,2958736.56247580,0
1720750200000,57054.44000000,57056.82000000,56969.91000000,57016.01000000,56.91648000,1720750499999,3244566.37469730,4189,19.89864000,1134281.05995360,0
1720750500000,57016.01000000,57162.99000000,56991.99000000,57095.99000000,67.54135000,1720750799999,3853464.33981860,6169,31.98716000,1825651.05754400,0
1720750800000,57095.99000000,57419.22000000,57054.00000000,57345.19000000,167.83805000,1720751099999,9613536.22565360,10229,99.57231000,5701492.72891360,0
1720751100000,57345.20000000,57413.30000000,57181.99000000,57193.88000000,130.03484000,1720751399999,7449433.56876510,7521,35.93136000,2058613.76832610,0
1720751400000,57193.88000000,57278.18000000,57182.00000000,57222.57000000,55.23123000,1720751699999,3160255.85896470,5635,38.42100000,2198223.86977060,0
1720751700000,57222.57000000,57263.85000000,57186.00000000,57210.01000000,38.31583000,1720751999999,2192092.61116540,3401,19.77783000,1131555.39106270,0
1720752000000,57210.00000000,57318.85000000,57202.07000000,57300.01000000,52.22584000,1720752299999,2990959.29441490,4965,36.58089000,2094782.98122460,0
1720752300000,57300.01000000,57349.39000000,57242.00000000,57318.01000000,50.20834000,1720752599999,2876958.91765290,5568,21.37502000,1224871.26840270,0
1720752600000,57318.00000000,57371.97000000,57230.00000000,57362.01000000,40.77893000,1720752899999,2336699.13493560,4057,27.30167000,1564459.10930680,0
1720752900000,57362.01000000,57380.00000000,57326.51000000,57332.88000000,51.34863000,1720753199999,2945207.00212360,2959,33.16707000,1902274.10624830,0
1720753200000,57332.88000000,57368.00000000,57226.02000000,57226.02000000,59.97274000,1720753499999,3435929.31005520,4043,26.90225000,1541489.77856170,0
1720753500000,57226.02000000,57250.51000000,57176.86000000,57188.05000000,56.50964000,1720753799999,3232418.69243590,5514,15.71054000,898735.28908370,0
1720753800000,57188.04000000,57188.05000000,56999.16000000,57024.86000000,121.73170000,1720754099999,6949083.75154890,7633,42.98640000,2453686.05936490,0
1720754100000,57024.85000000,57100.00000000,56960.00000000,56960.01000000,52.78533000,1720754399999,3011622.16253660,4476,24.41258000,1393048.61747530,0
1720754400000,56960.00000000,57013.57000000,56924.00000000,57008.00000000,52.58003000,1720754699999,2995087.75761810,4851,19.05558000,1085599.99276740,0
1720754700000,57008.01000000,57084.15000000,56992.00000000,57018.01000000,25.44679000,1720754999999,1451663.13453000,3340,13.80196000,787342.71367870,0
1720755000000,57018.01000000,57123.49000000,57018.01000000,57123.49000000,49.50878000,1720755299999,2825471.55997360,4534,23.09370000,1317808.11636110,0
1720755300000,57123.48000000,57123.49000000,56944.00000000,56944.01000000,52.23702000,1720755599999,2978493.67328650,3939,15.51189000,884412.60478380,0
1720755600000,56944.01000000,56964.00000000,56852.94000000,56908.00000000,38.01998000,1720755899999,2163818.79386460,5169,13.95407000,794050.66269830,0
