,portfolio,position,tradeprice,alltradeqty,askprice,cash,pnl,roi(%),tot_roi(%),portfolio_price,basic_return(%),pos_value,same_percentage
2022-02-05 11:15:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,2999.85,-18.70523483167078,21483.50616376758,-0.2476
2022-02-05 11:30:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,2991.14,-18.941272435089665,21483.50616376758,-1.463
2022-02-05 11:45:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,2998.87,-18.731792449506656,21483.50616376758,1.0039
2022-02-05 12:00:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,2999.94,-18.70279586676748,21483.50616376758,0.0831
2022-02-05 12:15:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,3025.69,-18.00498090832473,21483.50616376758,1.2677
2022-02-05 12:30:00,ETH ,-1,2984.17,7.196276606661843,2984.17,21483.50616376758,0.0,0.0,114.83506163767578,3023.3,-18.06974897631223,21483.50616376758,-0.1938
2022-02-05 12:45:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,-8.659538706754036,-0.04032397618098165,114.66253222595317,3008.34,-18.47515914245994,21466.25322259532,-1.3586
2022-02-05 13:00:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3012.92,-18.351042928492262,21466.25322259532,0.8041
2022-02-05 13:15:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3016.21,-18.26188521147181,21466.25322259532,0.3464
2022-02-05 13:30:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3021.08,-18.129910110593514,21466.25322259532,0.9253
2022-02-05 13:45:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3029.79,-17.893872507174628,21466.25322259532,1.0795
2022-02-05 14:00:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3035.37,-17.742656683170335,21466.25322259532,0.4086
2022-02-05 14:15:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3033.72,-17.787371039730747,21466.25322259532,-0.2101
2022-02-05 14:30:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3021.06,-18.130452102794244,21466.25322259532,-0.6058
2022-02-05 14:45:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3017.28,-18.23288862873263,21466.25322259532,-0.5594
2022-02-05 15:00:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3002.25,-18.640195767582906,21466.25322259532,-1.7449
2022-02-05 15:15:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3007.99,-18.484644005972765,21466.25322259532,0.5273
2022-02-05 15:30:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3003.62,-18.603069301832754,21466.25322259532,-0.6414
2022-02-05 15:45:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3000.0,-18.701169890165286,21466.25322259532,-0.7328
2022-02-05 16:00:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3004.61,-18.5762406878965,21466.25322259532,0.6216
2022-02-05 16:15:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3006.59,-18.52258346002401,21466.25322259532,0.3679
2022-02-05 16:30:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3015.36,-18.284919880002924,21466.25322259532,0.5476
2022-02-05 16:45:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3004.58,-18.577053676197604,21466.25322259532,-1.3042
2022-02-05 17:00:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3013.15,-18.34481001818384,21466.25322259532,0.8112
2022-02-05 17:15:00,ETH ,-1,3008.34,7.132726593837892,3008.34,21466.25322259532,0.0,0.0,114.66253222595317,3020.56,-18.14400190781255,21466.25322259532,1.1497
2022-02-05 17:30:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,-8.621954313912118,-0.04018122951528086,114.49044766992371,3021.97,-18.10579145766093,21449.04476699237,0.219
2022-02-05 17:45:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3009.39,-18.446704551921506,21449.04476699237,-0.7054
2022-02-05 18:00:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3030.82,-17.865959908836913,21449.04476699237,2.1937
2022-02-05 18:15:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3012.45,-18.363779745209474,21449.04476699237,-1.8828
2022-02-05 18:30:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3016.07,-18.26567915687693,21449.04476699237,0.6844
2022-02-05 18:45:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3020.07,-18.157280716730483,21449.04476699237,0.5964
2022-02-05 19:00:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3022.42,-18.09359663314445,21449.04476699237,0.3087
2022-02-05 19:15:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3015.8,-18.272996051586816,21449.04476699237,-0.4105
2022-02-05 19:30:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3010.69,-18.411475058873904,21449.04476699237,-0.835
2022-02-05 19:45:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3011.55,-18.388169394242414,21449.04476699237,0.1074
2022-02-05 20:00:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3015.86,-18.27137007498462,21449.04476699237,0.9151
2022-02-05 20:15:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3017.99,-18.21364790560665,21449.04476699237,0.2672
2022-02-05 20:30:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3009.33,-18.448330528523698,21449.04476699237,-1.4243
2022-02-05 20:45:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3014.03,-18.32096236135162,21449.04476699237,1.0521
2022-02-05 21:00:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3008.61,-18.467842247750056,21449.04476699237,-0.6438
2022-02-05 21:15:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3014.68,-18.303347614827832,21449.04476699237,0.7675
2022-02-05 21:30:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3014.94,-18.296301716218306,21449.04476699237,0.0591
2022-02-05 21:45:00,ETH ,-1,3021.97,7.094863664790046,3021.97,21449.04476699237,0.0,0.0,114.49044766992371,3025.7,-18.00470991222437,21449.04476699237,1.2508
